DBCODE,ENTITY,SITE,REACH_TYPE,DATE,INVERT_NO,LR_SUB,SUBSAMPLE_AREA,SUBSAMPLE_PROPORTION,TAXA,TAXA_RANK,INV_LIFESTAGE,MAG,INVERT_LENGTH,CONVERTED_LENGTH,TOT_CNT
AS010,2,"COOK",OG,2014-07-14,209,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,3.5,1.80,1
AS010,2,"COOK",OG,2014-07-14,210,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,3.5,1.80,1
AS010,2,"COOK",OG,2014-07-14,211,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,7.0,1.80,1
AS010,2,"COOK",OG,2014-07-14,212,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,7.0,1.80,1
AS010,2,"COOK",OG,2014-07-14,213,SUB,0.0938,0.2500,"Calineuria","GENUS",N,4.00,7.0,1.80,1
AS010,2,"COOK",OG,2014-07-14,214,SUB,0.0938,0.2500,"Calineuria","GENUS",N,4.00,7.0,1.80,1
AS010,2,"COOK",OG,2014-07-14,215,SUB,0.0938,0.2500,"Calineuria","GENUS",N,6.00,10.5,1.80,1
AS010,2,"COOK",OG,2014-07-14,216,SUB,0.0938,0.2500,"Glossosoma","GENUS",N,4.00,7.1,1.80,1
AS010,2,"COOK",OG,2014-07-14,217,SUB,0.0938,0.2500,"Glossosoma","GENUS",N,4.00,7.1,1.80,1
AS010,2,"COOK",OG,2014-07-14,218,SUB,0.0938,0.2500,"Calineuria","GENUS",N,5.00,8.9,1.80,1
AS010,2,"COOK",OG,2014-07-14,219,SUB,0.0938,0.2500,"Chironomidae","FAMILY",P,2.00,3.6,1.80,1
AS010,2,"COOK",OG,2014-07-14,220,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,4.00,7.2,1.80,1
AS010,2,"COOK",OG,2014-07-14,221,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,7.2,1.80,1
AS010,2,"COOK",OG,2014-07-14,222,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,7.2,1.80,1
AS010,2,"COOK",OG,2014-07-14,223,SUB,0.0938,0.2500,"Calineuria","GENUS",N,4.00,7.2,1.80,1
AS010,2,"COOK",OG,2014-07-14,224,SUB,0.0938,0.2500,"Calineuria","GENUS",N,5.00,9.0,1.80,1
AS010,2,"COOK",OG,2014-07-14,225,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,5.00,9.1,1.80,1
AS010,2,"COOK",OG,2014-07-14,226,SUB,0.0938,0.2500,"Calineuria","GENUS",N,5.00,9.1,1.80,1
AS010,2,"COOK",OG,2014-07-14,227,SUB,0.0938,0.2500,"Calineuria","GENUS",N,4.00,7.3,1.80,1
AS010,2,"COOK",OG,2014-07-14,228,SUB,0.0938,0.2500,"Baetis","GENUS",N,5.00,9.2,1.80,1
AS010,2,"COOK",OG,2014-07-14,229,SUB,0.0938,0.2500,"Baetis","GENUS",N,5.00,9.2,1.80,1
AS010,2,"COOK",OG,2014-07-14,230,SUB,0.0938,0.2500,"Calineuria","GENUS",N,5.00,9.2,1.80,1
AS010,2,"COOK",OG,2014-07-14,231,SUB,0.0938,0.2500,"Calineuria","GENUS",N,5.00,9.2,1.80,1
AS010,2,"COOK",OG,2014-07-14,232,SUB,0.0938,0.2500,"Calineuria","GENUS",N,3.20,5.9,1.80,1
AS010,2,"COOK",OG,2014-07-14,233,SUB,0.0938,0.2500,"Calineuria","GENUS",N,4.00,7.4,1.90,1
AS010,2,"COOK",OG,2014-07-14,234,SUB,0.0938,0.2500,"Glossosoma","GENUS",N,4.00,7.4,1.90,1
AS010,2,"COOK",OG,2014-07-14,235,SUB,0.0938,0.2500,"Baetis","GENUS",N,5.00,9.3,1.90,1
AS010,2,"COOK",OG,2014-07-14,236,SUB,0.0938,0.2500,"Drunella","GENUS",N,3.20,6.0,1.90,1
AS010,2,"COOK",OG,2014-07-14,237,SUB,0.0938,0.2500,"Heptageniidae","FAMILY",N,3.20,6.0,1.90,1
AS010,2,"COOK",OG,2014-07-14,238,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,7.5,1.90,1
AS010,2,"COOK",OG,2014-07-14,239,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,7.5,1.90,1
AS010,2,"COOK",OG,2014-07-14,240,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,7.5,1.90,1
AS010,2,"COOK",OG,2014-07-14,241,SUB,0.0938,0.2500,"Chloroperlidae","FAMILY",N,4.00,7.5,1.90,1
AS010,2,"COOK",OG,2014-07-14,242,SUB,0.0938,0.2500,"Calineuria","GENUS",N,4.00,7.5,1.90,1
AS010,2,"COOK",OG,2014-07-14,243,SUB,0.0938,0.2500,"Calineuria","GENUS",N,4.00,7.5,1.90,1
AS010,2,"COOK",OG,2014-07-14,244,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,3.8,1.90,1
AS010,2,"COOK",OG,2014-07-14,245,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,7.6,1.90,1
AS010,2,"COOK",OG,2014-07-14,246,SUB,0.0938,0.2500,"Calineuria","GENUS",N,4.00,7.6,1.90,1
AS010,2,"COOK",OG,2014-07-14,247,SUB,0.0938,0.2500,"Baetis","GENUS",N,5.00,9.5,1.90,1
AS010,2,"COOK",OG,2014-07-14,248,SUB,0.0938,0.2500,"Glossosoma","GENUS",N,5.00,9.5,1.90,1
AS010,2,"COOK",OG,2014-07-14,249,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,6.1,1.90,1
AS010,2,"COOK",OG,2014-07-14,250,SUB,0.0938,0.2500,"Calineuria","GENUS",N,5.00,9.7,1.90,1
AS010,2,"COOK",OG,2014-07-14,251,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,4.0,2.00,1
AS010,2,"COOK",OG,2014-07-14,252,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,4.0,2.00,1
AS010,2,"COOK",OG,2014-07-14,253,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,4.0,2.00,1
AS010,2,"COOK",OG,2014-07-14,254,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,5.0,2.00,1
AS010,2,"COOK",OG,2014-07-14,255,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,8.0,2.00,1
AS010,2,"COOK",OG,2014-07-14,256,SUB,0.0938,0.2500,"Calineuria","GENUS",N,4.00,8.0,2.00,1
AS010,2,"COOK",OG,2014-07-14,257,SUB,0.0938,0.2500,"Calineuria","GENUS",N,4.00,8.0,2.00,1
AS010,2,"COOK",OG,2014-07-14,258,SUB,0.0938,0.2500,"Calineuria","GENUS",N,4.00,8.0,2.00,1
AS010,2,"COOK",OG,2014-07-14,259,SUB,0.0938,0.2500,"Calineuria","GENUS",N,5.00,10.1,2.00,1
AS010,2,"COOK",OG,2014-07-14,260,SUB,0.0938,0.2500,"Glossosoma","GENUS",N,5.00,10.1,2.00,1
AS010,2,"COOK",OG,2014-07-14,261,SUB,0.0938,0.2500,"Calineuria","GENUS",N,4.00,8.1,2.00,1
AS010,2,"COOK",OG,2014-07-14,262,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,6.5,2.00,1
AS010,2,"COOK",OG,2014-07-14,263,SUB,0.0938,0.2500,"Calineuria","GENUS",N,3.20,6.5,2.00,1
AS010,2,"COOK",OG,2014-07-14,264,SUB,0.0938,0.2500,"Heptageniidae","FAMILY",N,5.00,10.2,2.00,1
AS010,2,"COOK",OG,2014-07-14,265,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,8.2,2.10,1
AS010,2,"COOK",OG,2014-07-14,266,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,3.20,6.6,2.10,1
AS010,2,"COOK",OG,2014-07-14,267,SUB,0.0938,0.2500,"Calineuria","GENUS",N,4.00,8.3,2.10,1
AS010,2,"COOK",OG,2014-07-14,268,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,2.1,2.10,1
AS010,2,"COOK",OG,2014-07-14,269,SUB,0.0938,0.2500,"Chironomidae","FAMILY",P,2.00,4.2,2.10,1
AS010,2,"COOK",OG,2014-07-14,270,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,5.00,10.5,2.10,1
AS010,2,"COOK",OG,2014-07-14,271,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,5.00,10.5,2.10,1
AS010,2,"COOK",OG,2014-07-14,272,SUB,0.0938,0.2500,"Calineuria","GENUS",N,5.00,10.5,2.10,1
AS010,2,"COOK",OG,2014-07-14,273,SUB,0.0938,0.2500,"Calineuria","GENUS",N,3.20,6.8,2.10,1
AS010,2,"COOK",OG,2014-07-14,274,LR,0.3750,1.0000,"Glossosomatidae","FAMILY",N,4.00,8.5,2.10,1
AS010,2,"COOK",OG,2014-07-14,275,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,4.00,8.5,2.10,1
AS010,2,"COOK",OG,2014-07-14,276,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,8.5,2.10,1
AS010,2,"COOK",OG,2014-07-14,277,SUB,0.0938,0.2500,"Calineuria","GENUS",N,3.20,7.0,2.20,1
AS010,2,"COOK",OG,2014-07-14,278,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,5.00,11.0,2.20,1
AS010,2,"COOK",OG,2014-07-14,279,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,3.20,7.1,2.20,1
AS010,2,"COOK",OG,2014-07-14,280,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,4.5,2.30,1
AS010,2,"COOK",OG,2014-07-14,281,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,4.5,2.30,1
AS010,2,"COOK",OG,2014-07-14,282,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,4.5,2.30,1
AS010,2,"COOK",OG,2014-07-14,283,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,4.5,2.30,1
AS010,2,"COOK",OG,2014-07-14,284,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,4.5,2.30,1
AS010,2,"COOK",OG,2014-07-14,285,SUB,0.0938,0.2500,"Micrasema","GENUS",N,4.00,9.0,2.30,1
AS010,2,"COOK",OG,2014-07-14,286,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,4.00,9.1,2.30,1
AS010,2,"COOK",OG,2014-07-14,287,SUB,0.0938,0.2500,"Glossosoma","GENUS",N,4.00,9.1,2.30,1
AS010,2,"COOK",OG,2014-07-14,288,SUB,0.0938,0.2500,"Chloroperlidae","FAMILY",N,5.00,11.4,2.30,1
AS010,2,"COOK",OG,2014-07-14,289,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,2.3,2.30,1
AS010,2,"COOK",OG,2014-07-14,290,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,4.6,2.30,1
AS010,2,"COOK",OG,2014-07-14,291,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,9.2,2.30,1
AS010,2,"COOK",OG,2014-07-14,292,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,5.00,11.5,2.30,1
AS010,2,"COOK",OG,2014-07-14,293,SUB,0.0938,0.2500,"Glossosoma","GENUS",N,5.00,11.5,2.30,1
AS010,2,"COOK",OG,2014-07-14,294,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,4.7,2.40,1
AS010,2,"COOK",OG,2014-07-14,295,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,7.6,2.40,1
AS010,2,"COOK",OG,2014-07-14,296,SUB,0.0938,0.2500,"Rhithrogena","GENUS",N,4.00,9.5,2.40,1
AS010,2,"COOK",OG,2014-07-14,297,SUB,0.0938,0.2500,"Rhithrogena","GENUS",N,4.00,9.5,2.40,1
AS010,2,"COOK",OG,2014-07-14,298,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,4.00,9.5,2.40,1
AS010,2,"COOK",OG,2014-07-14,299,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,2.4,2.40,1
AS010,2,"COOK",OG,2014-07-14,300,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,4.8,2.40,1
AS010,2,"COOK",OG,2014-07-14,301,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,6.0,2.40,1
AS010,2,"COOK",OG,2014-07-14,302,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,2.5,2.50,1
AS010,2,"COOK",OG,2014-07-14,303,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,5.0,2.50,1
AS010,2,"COOK",OG,2014-07-14,304,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,8.0,2.50,1
AS010,2,"COOK",OG,2014-07-14,305,SUB,0.0938,0.2500,"Glossosoma","GENUS",N,4.00,10.0,2.50,1
AS010,2,"COOK",OG,2014-07-14,306,SUB,0.0938,0.2500,"Kathroperla","GENUS",N,4.00,10.1,2.50,1
AS010,2,"COOK",OG,2014-07-14,307,SUB,0.0938,0.2500,"Chloroperlidae","FAMILY",N,4.00,10.1,2.50,1
AS010,2,"COOK",OG,2014-07-14,308,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,8.1,2.50,1
AS010,2,"COOK",OG,2014-07-14,309,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,8.1,2.50,1
AS010,2,"COOK",OG,2014-07-14,310,SUB,0.0938,0.2500,"Calineuria","GENUS",N,3.20,8.1,2.50,1
AS010,2,"COOK",OG,2014-07-14,311,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,10.2,2.60,1
AS010,2,"COOK",OG,2014-07-14,312,SUB,0.0938,0.2500,"Cinygma","GENUS",N,4.00,10.2,2.60,1
AS010,2,"COOK",OG,2014-07-14,313,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,8.2,2.60,1
AS010,2,"COOK",OG,2014-07-14,314,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,8.2,2.60,1
AS010,2,"COOK",OG,2014-07-14,315,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,2.6,2.60,1
AS010,2,"COOK",OG,2014-07-14,316,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,2.6,2.60,1
AS010,2,"COOK",OG,2014-07-14,317,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,2.6,2.60,1
AS010,2,"COOK",OG,2014-07-14,318,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,10.5,2.60,1
AS010,2,"COOK",OG,2014-07-14,319,SUB,0.0938,0.2500,"Glossosoma","GENUS",N,4.00,10.5,2.60,1
AS010,2,"COOK",OG,2014-07-14,320,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,8.5,2.70,1
AS010,2,"COOK",OG,2014-07-14,321,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,8.5,2.70,1
AS010,2,"COOK",OG,2014-07-14,322,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,8.5,2.70,1
AS010,2,"COOK",OG,2014-07-14,323,SUB,0.0938,0.2500,"Rhithrogena","GENUS",N,2.50,6.7,2.70,1
AS010,2,"COOK",OG,2014-07-14,324,SUB,0.0938,0.2500,"Calineuria","GENUS",N,2.50,6.7,2.70,1
AS010,2,"COOK",OG,2014-07-14,325,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,11.0,2.80,1
AS010,2,"COOK",OG,2014-07-14,326,SUB,0.0938,0.2500,"Rhyacophila","GENUS",N,4.00,11.0,2.80,1
AS010,2,"COOK",OG,2014-07-14,327,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,11.1,2.80,1
AS010,2,"COOK",OG,2014-07-14,328,SUB,0.0938,0.2500,"Chloroperlidae","FAMILY",N,4.00,11.1,2.80,1
AS010,2,"COOK",OG,2014-07-14,329,SUB,0.0938,0.2500,"Elmidae","FAMILY",A,2.00,5.6,2.80,1
AS010,2,"COOK",OG,2014-07-14,330,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,9.0,2.80,1
AS010,2,"COOK",OG,2014-07-14,331,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,9.1,2.80,1
AS010,2,"COOK",OG,2014-07-14,332,SUB,0.0938,0.2500,"Chloroperlidae","FAMILY",N,3.20,9.1,2.80,1
AS010,2,"COOK",OG,2014-07-14,333,SUB,0.0938,0.2500,"Chironomidae","FAMILY",P,2.00,5.7,2.90,1
AS010,2,"COOK",OG,2014-07-14,334,LR,0.3750,1.0000,"Rhyacophila","GENUS",N,4.00,11.5,2.90,1
AS010,2,"COOK",OG,2014-07-14,335,SUB,0.0938,0.2500,"Chironomidae","FAMILY",P,2.00,5.8,2.90,1
AS010,2,"COOK",OG,2014-07-14,336,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,9.3,2.90,1
AS010,2,"COOK",OG,2014-07-14,337,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,9.3,2.90,1
AS010,2,"COOK",OG,2014-07-14,338,SUB,0.0938,0.2500,"Rhithrogena","GENUS",N,3.20,9.3,2.90,1
AS010,2,"COOK",OG,2014-07-14,339,SUB,0.0938,0.2500,"Dicranota","GENUS",N,3.20,9.5,3.00,1
AS010,2,"COOK",OG,2014-07-14,340,SUB,0.0938,0.2500,"Calineuria","GENUS",N,3.20,9.5,3.00,1
AS010,2,"COOK",OG,2014-07-14,341,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,3.0,3.00,1
AS010,2,"COOK",OG,2014-07-14,342,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,3.0,3.00,1
AS010,2,"COOK",OG,2014-07-14,343,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,3.0,3.00,1
AS010,2,"COOK",OG,2014-07-14,344,SUB,0.0938,0.2500,"Elmidae","FAMILY",N,2.00,6.0,3.00,1
AS010,2,"COOK",OG,2014-07-14,345,SUB,0.0938,0.2500,"Heptageniidae","FAMILY",N,2.50,7.5,3.00,1
AS010,2,"COOK",OG,2014-07-14,346,SUB,0.0938,0.2500,"Rhithrogena","GENUS",N,2.50,7.6,3.00,1
AS010,2,"COOK",OG,2014-07-14,347,SUB,0.0938,0.2500,"Sweltsa","GENUS",N,2.50,7.6,3.00,1
AS010,2,"COOK",OG,2014-07-14,348,SUB,0.0938,0.2500,"Trichoptera","ORDER",N,2.50,7.6,3.00,1
AS010,2,"COOK",OG,2014-07-14,349,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,3.1,3.10,1
AS010,2,"COOK",OG,2014-07-14,350,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,3.1,3.10,1
AS010,2,"COOK",OG,2014-07-14,351,SUB,0.0938,0.2500,"Rhithrogena","GENUS",N,2.50,7.8,3.10,1
AS010,2,"COOK",OG,2014-07-14,352,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,10.0,3.10,1
AS010,2,"COOK",OG,2014-07-14,353,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,10.0,3.10,1
AS010,2,"COOK",OG,2014-07-14,354,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,10.0,3.10,1
AS010,2,"COOK",OG,2014-07-14,355,SUB,0.0938,0.2500,"Calineuria","GENUS",N,2.50,7.9,3.20,1
AS010,2,"COOK",OG,2014-07-14,356,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,10.2,3.20,1
AS010,2,"COOK",OG,2014-07-14,357,SUB,0.0938,0.2500,"Sweltsa","GENUS",N,3.20,10.2,3.20,1
AS010,2,"COOK",OG,2014-07-14,358,LR,0.3750,1.0000,"Chironomidae","FAMILY",N,2.50,8.0,3.20,1
AS010,2,"COOK",OG,2014-07-14,359,SUB,0.0938,0.2500,"Glossosoma","GENUS",N,2.50,8.0,3.20,1
AS010,2,"COOK",OG,2014-07-14,360,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,10.3,3.20,1
AS010,2,"COOK",OG,2014-07-14,361,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,8.1,3.20,1
AS010,2,"COOK",OG,2014-07-14,362,SUB,0.0938,0.2500,"Calineuria","GENUS",N,2.50,8.2,3.30,1
AS010,2,"COOK",OG,2014-07-14,363,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,3.3,3.30,1
AS010,2,"COOK",OG,2014-07-14,364,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,3.3,3.30,1
AS010,2,"COOK",OG,2014-07-14,365,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,3.3,3.30,1
AS010,2,"COOK",OG,2014-07-14,366,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,3.3,3.30,1
AS010,2,"COOK",OG,2014-07-14,367,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,8.3,3.30,1
AS010,2,"COOK",OG,2014-07-14,368,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,8.4,3.40,1
AS010,2,"COOK",OG,2014-07-14,369,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,3.4,3.40,1
AS010,2,"COOK",OG,2014-07-14,370,SUB,0.0938,0.2500,"Chironomidae","FAMILY",P,2.00,6.8,3.40,1
AS010,2,"COOK",OG,2014-07-14,371,SUB,0.0938,0.2500,"Sweltsa","GENUS",N,2.00,6.8,3.40,1
AS010,2,"COOK",OG,2014-07-14,372,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,8.5,3.40,1
AS010,2,"COOK",OG,2014-07-14,373,SUB,0.0938,0.2500,"Rhithrogena","GENUS",N,2.50,8.5,3.40,1
AS010,2,"COOK",OG,2014-07-14,374,SUB,0.0938,0.2500,"Rhithrogena","GENUS",N,2.50,8.5,3.40,1
AS010,2,"COOK",OG,2014-07-14,375,SUB,0.0938,0.2500,"Calineuria","GENUS",N,2.50,8.6,3.40,1
AS010,2,"COOK",OG,2014-07-14,376,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,11.1,3.50,1
AS010,2,"COOK",OG,2014-07-14,377,SUB,0.0938,0.2500,"Sweltsa","GENUS",N,3.20,11.1,3.50,1
AS010,2,"COOK",OG,2014-07-14,378,SUB,0.0938,0.2500,"Calineuria","GENUS",N,3.20,11.1,3.50,1
AS010,2,"COOK",OG,2014-07-14,379,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,3.5,3.50,1
AS010,2,"COOK",OG,2014-07-14,380,SUB,0.0938,0.2500,"Nematoda","PHYLUM",N,2.00,7.0,3.50,1
AS010,2,"COOK",OG,2014-07-14,381,SUB,0.0938,0.2500,"Chironomidae","FAMILY",P,2.00,7.1,3.60,1
AS010,2,"COOK",OG,2014-07-14,382,SUB,0.0938,0.2500,"Chironomidae","FAMILY",P,2.00,7.2,3.60,1
AS010,2,"COOK",OG,2014-07-14,383,SUB,0.0938,0.2500,"Rhithrogena","GENUS",N,2.00,7.2,3.60,1
AS010,2,"COOK",OG,2014-07-14,384,SUB,0.0938,0.2500,"Glossosoma","GENUS",N,2.50,9.0,3.60,1
AS010,2,"COOK",OG,2014-07-14,385,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,9.1,3.60,1
AS010,2,"COOK",OG,2014-07-14,386,SUB,0.0938,0.2500,"Calineuria","GENUS",N,2.50,9.1,3.60,1
AS010,2,"COOK",OG,2014-07-14,387,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.00,7.3,3.70,1
AS010,2,"COOK",OG,2014-07-14,388,SUB,0.0938,0.2500,"Sweltsa","GENUS",N,2.50,9.2,3.70,1
AS010,2,"COOK",OG,2014-07-14,389,SUB,0.0938,0.2500,"Sweltsa","GENUS",N,2.50,9.2,3.70,1
AS010,2,"COOK",OG,2014-07-14,390,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,3.7,3.70,1
AS010,2,"COOK",OG,2014-07-14,391,SUB,0.0938,0.2500,"Dicranota","GENUS",N,1.00,3.7,3.70,1
AS010,2,"COOK",OG,2014-07-14,392,LR,0.3750,1.0000,"Calineuria","GENUS",N,2.50,9.3,3.70,1
AS010,2,"COOK",OG,2014-07-14,393,SUB,0.0938,0.2500,"Rhyacophila","GENUS",N,2.50,9.3,3.70,1
AS010,2,"COOK",OG,2014-07-14,394,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,12.0,3.80,1
AS010,2,"COOK",OG,2014-07-14,395,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,3.8,3.80,1
AS010,2,"COOK",OG,2014-07-14,396,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,3.8,3.80,1
AS010,2,"COOK",OG,2014-07-14,397,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,3.8,3.80,1
AS010,2,"COOK",OG,2014-07-14,398,SUB,0.0938,0.2500,"Calineuria","GENUS",N,2.50,9.8,3.90,1
AS010,2,"COOK",OG,2014-07-14,399,SUB,0.0938,0.2500,"Rhithrogena","GENUS",N,2.50,10.0,4.00,1
AS010,2,"COOK",OG,2014-07-14,400,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,10.1,4.00,1
AS010,2,"COOK",OG,2014-07-14,401,SUB,0.0938,0.2500,"Leuctridae/Capniidae","FAMILY",N,2.00,8.2,4.10,1
AS010,2,"COOK",OG,2014-07-14,402,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,4.2,4.20,1
AS010,2,"COOK",OG,2014-07-14,403,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.00,8.4,4.20,1
AS010,2,"COOK",OG,2014-07-14,404,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,10.5,4.20,1
AS010,2,"COOK",OG,2014-07-14,405,SUB,0.0938,0.2500,"Trichoptera","ORDER",N,2.50,11.0,4.40,1
AS010,2,"COOK",OG,2014-07-14,406,SUB,0.0938,0.2500,"Calineuria","GENUS",N,1.60,7.1,4.40,1
AS010,2,"COOK",OG,2014-07-14,407,SUB,0.0938,0.2500,"Calineuria","GENUS",N,2.50,11.1,4.40,1
AS010,2,"COOK",OG,2014-07-14,408,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,4.5,4.50,1
AS010,2,"COOK",OG,2014-07-14,409,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.00,4.5,4.50,1
AS010,2,"COOK",OG,2014-07-14,410,SUB,0.0938,0.2500,"Rhyacophila","GENUS",N,2.00,9.2,4.60,1
AS010,2,"COOK",OG,2014-07-14,411,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,11.5,4.60,1
AS010,2,"COOK",OG,2014-07-14,412,SUB,0.0938,0.2500,"Rhyacophila","GENUS",N,2.50,11.5,4.60,1
AS010,2,"COOK",OG,2014-07-14,413,LR,0.3750,1.0000,"Baetis","GENUS",N,2.00,9.3,4.70,1
AS010,2,"COOK",OG,2014-07-14,414,SUB,0.0938,0.2500,"Dicranota","GENUS",N,1.00,4.8,4.80,1
AS010,2,"COOK",OG,2014-07-14,415,SUB,0.0938,0.2500,"Baetis","GENUS",N,1.60,7.9,4.90,1
AS010,2,"COOK",OG,2014-07-14,416,LR,0.3750,1.0000,"Calineuria","GENUS",N,2.00,9.9,5.00,1
AS010,2,"COOK",OG,2014-07-14,417,SUB,0.0938,0.2500,"Calineuria","GENUS",N,2.00,10.1,5.10,1
AS010,2,"COOK",OG,2014-07-14,418,LR,0.3750,1.0000,"Calineuria","GENUS",N,1.25,6.4,5.10,1
